rating,timestamp,user_id_idx,item_id_idx
4,886841250,660,116
4,879467260,302,10
3,881451355,105,85
4,881105633,41,14
2,892434452,37,636
4,876538666,880,61
2,882813047,853,1008
2,880243147,879,794
4,879424429,604,526
5,883699464,522,241
4,884133084,434,23
5,893265327,188,526
3,886614274,377,294
5,874784615,22,0
5,885921953,939,193
1,879453094,384,253
3,883698525,56,1070
4,876699101,415,184
5,891695570,882,1455
4,886323757,304,171
4,879370259,640,433
4,889728353,392,398
4,877533698,285,41
4,880608788,243,1164
3,882814028,853,215
5,882475924,151,32
4,889910013,183,65
2,876031897,885,211
3,879456204,14,281
5,880046229,377,190
3,885849510,270,648
4,877618524,298,285
5,892428216,37,312
2,885809654,560,548
1,874796412,275,758
4,879460939,478,194
3,879958839,448,741
4,892151331,178,353
4,885852008,24,479
4,890779855,633,268
5,891363904,779,186
1,888442552,103,324
1,874951761,20,558
5,879541080,493,662
5,879528418,150,489
4,882385118,428,651
4,883948048,845,522
3,892335587,233,69
3,879793036,568,299
4,889655204,234,519
3,885114480,415,311
3,884646467,395,716
5,881108040,41,57
4,874949057,345,422
1,883613372,43,664
3,885714858,884,624
3,884883149,647,372
4,882535353,528,320
4,887718667,451,602
4,878849534,748,87
4,885599572,498,515
4,874792402,275,81
3,892683978,55,1054
3,887747134,326,501
4,888520849,527,297
4,877226130,429,164
4,891546257,333,791
4,888887869,863,190
4,879484643,302,1018
4,879875151,325,966
4,882404137,893,919
3,885423824,768,14
3,877109597,867,66
4,877131685,900,34
3,892334766,233,641
4,882608315,591,933
1,889652291,285,228
2,875807043,285,949
3,879793784,568,921
4,882812451,853,150
3,875659943,592,404
5,879199250,926,366
2,879365035,852,293
5,880924859,605,172
5,891699490,311,508
4,881699060,828,69
5,887044238,847,195
5,889490124,119,257
4,878157648,472,255
5,879448439,614,174
4,884036466,486,719
5,888887794,863,356
5,888098256,331,55
5,883709207,726,247
3,875639010,797,207
5,892783365,550,231
3,881705637,804,1051
2,884110887,200,331
3,882813797,853,536
3,891037201,87,312
5,875271607,144,1025
4,875353780,737,120
4,879139003,153,707
3,882404460,893,968
4,884130032,492,337
2,880870827,787,797
4,885047252,327,69
5,875747265,62,812
4,879646915,416,202
3,891544491,333,288
5,879451775,753,476
1,882838796,396,891
4,879795405,261,39
4,888638425,746,326
2,876954021,691,1037
4,883348634,717,110
5,888886913,863,482
4,881649622,565,522
4,881959652,453,63
2,874816007,816,837
1,876033434,885,714
4,883498655,50,131
4,880176807,888,717
4,889076922,643,974
3,878762302,683,733
3,877550660,542,185
4,891547235,333,153
4,881107750,408,1070
4,884119830,898,741
3,887853568,125,322
1,880140978,436,202
3,891498365,362,718
2,892871171,586,883
3,878951918,356,838
4,891389924,120,934
3,881974823,757,509
2,882808622,826,357
4,885350045,396,474
3,883452462,83,24
4,877104048,372,746
4,883602664,5,501
3,890659295,532,747
3,879648707,416,560
5,878354965,463,514
4,888636501,531,176
4,887430102,654,184
4,881957905,497,473
2,887427130,654,460
2,883428083,704,88
4,887739014,307,229
2,887651149,654,499
5,883710994,726,432
2,876539091,880,28
4,891271627,78,274
3,879310604,496,6
3,876066598,495,98
5,891385389,89,56
4,875978096,471,256
5,876036190,660,94
2,880139493,665,209
4,883702552,522,1033
4,889492258,662,945
5,882693234,135,285
3,879448182,614,639
4,879530408,626,38
5,880036638,71,552
4,880929745,13,917
3,879451958,753,291
3,879455999,526,199
5,875319912,341,143
4,884921986,245,235
2,883709802,726,121
4,879735584,903,450
3,883783042,198,110
4,884733655,76,174
3,891451083,474,301
4,874962824,620,207
4,880403484,607,735
4,891180399,353,267
2,882385578,805,949
1,874984045,341,872
5,881107687,41,422
5,891034084,834,238
3,875483597,692,1244
3,880843697,915,471
4,886832282,935,123
1,879372253,718,120
5,884900771,343,194
4,875660009,592,117
3,891366748,488,293
5,884131036,434,63
4,882371732,449,229
4,876534275,646,1044
4,879465308,186,427
4,891449803,642,419
5,887063994,837,282
4,881170452,743,155
4,883326300,59,513
4,878855139,446,590
4,875730826,850,1241
3,888984538,654,1182
4,891366571,488,748
5,879528754,150,380
3,879793503,261,94
4,875728952,693,484
5,880134332,157,189
4,879876734,86,868
3,891905058,10,41
1,882841875,785,275
3,891450376,642,398
4,883948571,845,567
3,891446308,268,292
1,878737511,424,285
3,878970155,266,293
2,879375454,61,738
4,876538627,880,1120
3,891388286,120,179
3,877935306,275,789
3,882592103,621,852
5,885943713,427,244
3,875324598,632,316
4,880166938,879,24
3,892839333,910,198
5,892866230,531,214
5,884196689,295,120
3,882076966,300,227
4,892959246,879,745
5,880557564,158,404
2,888556893,773,707
3,891278916,573,285
3,882340242,398,331
3,883875756,499,1015
3,888636269,925,288
4,892078567,233,97
4,876546586,329,101
4,875801920,129,89
3,882140691,12,672
1,874791932,275,795
2,875087432,290,782
4,883710375,726,194
4,874867740,290,199
4,876250850,129,280
3,879617663,534,0
4,880572250,94,138
4,884365251,310,777
4,877878688,206,734
2,887051621,101,287
3,888205714,58,469
2,887159748,895,379
5,891628731,775,548
3,880473735,289,698
4,878759745,496,174
1,883216544,254,442
4,879434613,375,602
4,891362740,488,312
3,879441352,360,769
5,880055604,802,304
5,893213796,415,171
1,884064269,69,449
4,884131016,434,78
3,876233088,763,322
1,879535938,732,146
2,880951569,578,288
4,877886375,313,6
5,882212651,647,434
3,888904712,292,590
3,880485352,229,500
3,891628374,252,181
3,891699655,311,240
3,885059452,918,749
5,883278844,698,257
4,879365132,604,339
5,883445495,486,21
3,875123781,832,3
4,882480836,405,771
3,882608500,591,743
1,875743283,267,978
5,874782127,118,657
3,880166872,879,6
5,883948495,845,793
5,880078401,866,479
5,881654567,346,156
3,890704759,12,900
4,880584516,869,426
4,885253337,520,720
4,884994592,344,292
2,887429999,654,175
5,882140588,12,214
3,882827084,177,505
2,881954931,497,8
2,881651013,565,575
3,874956903,711,231
4,875462689,513,567
5,887431921,0,220
4,881421309,909,209
3,880924921,605,80
5,892696347,380,133
5,887048260,847,738
4,876280289,318,331
1,880485634,229,283
3,889132347,750,741
5,879796214,715,98
3,877147080,720,698
4,881959607,453,519
4,876243703,763,594
4,875463245,513,746
4,892078837,233,493
4,877017829,633,280
4,881959991,453,660
5,883248595,518,335
5,891698334,311,487
3,892239928,177,681
4,883326682,59,274
3,880313992,665,1128
2,886474216,253,435
4,877907782,567,474
3,889402298,163,619
5,876031501,885,474
4,879797475,715,626
4,889180487,238,45
3,889242857,293,928
2,888104087,143,6
3,880132659,157,471
4,883452307,83,224
4,885941798,29,537
3,891031603,590,709
4,887658604,514,312
3,891701723,279,214
4,891033302,902,60
4,885544739,404,479
3,882671916,621,585
3,886030077,536,92
5,879873120,122,431
2,885019651,361,322
5,878176398,54,88
5,879454675,502,233
3,884131822,434,38
2,882076915,300,401
3,888068816,48,12
4,879821158,314,12
2,881651339,565,1025
2,881177662,689,780
3,875379750,66,1044
4,879542775,150,731
1,880141796,436,252
4,891042474,547,306
3,879576256,75,1016
5,881696671,804,196
2,889500304,660,748
2,891201172,659,226
3,879875418,86,299
4,889908497,183,656
3,878972399,266,4
4,880484911,229,10
4,881335960,741,236
4,885141502,545,568
4,876340318,406,195
4,877562748,221,267
2,880406800,607,1217
5,878347662,43,173
3,891198671,659,20
1,880393056,373,8
1,879531397,626,225
3,879456289,526,27
4,881103999,291,247
3,875350456,737,187
4,879138783,153,650
4,888890052,863,469
4,879991512,388,583
4,875288362,918,259
3,875650018,299,260
5,891204356,839,614
5,883352494,588,537
2,882551189,456,372
3,891354000,830,327
2,883702043,501,269
5,879535213,732,123
3,892079538,233,477
3,875637744,797,1160
2,876070655,495,228
3,888558924,773,411
4,877098643,372,498
3,874984234,341,356
3,884114505,200,412
4,879618880,534,96
4,893048115,795,515
3,881367932,191,276
5,891698664,311,477
3,876403563,342,1113
3,887064767,478,117
4,891040366,590,516
4,878921584,762,741
2,876190394,760,150
3,881132958,393,228
4,887925187,473,316
4,885852969,24,172
5,886148336,451,464
5,884304592,57,245
4,879163494,9,320
5,888732899,746,284
4,876266926,401,24
5,879298295,282,237
2,881370859,152,293
3,877107712,174,131
2,874792285,820,99
3,886920774,594,324
2,886320177,415,387
5,875657734,397,497
4,887081005,575,49
4,888638552,746,315
4,891988029,917,959
5,879484480,302,94
1,880175239,879,40
4,880434495,202,249
3,880524614,378,673
4,875313311,278,1
3,888979657,786,350
4,881453318,105,58
3,888518424,681,258
3,884207112,197,96
4,874868045,290,45
3,884287711,167,868
4,875074589,187,53
4,882157509,539,1008
2,885667968,629,30
3,880572108,108,594
5,879438411,502,739
5,892790676,471,2
5,884131627,434,173
1,891201859,659,66
4,875245514,220,214
5,879948423,552,482
5,887037980,847,614
3,891201796,659,448
3,885954238,618,553
4,891988123,917,703
3,889964074,506,318
5,884322047,523,128
1,885810000,560,142
3,891347400,25,314
3,879640306,248,627
3,883249522,794,131
4,889503112,298,203
1,875644796,91,818
4,889502292,298,1053
4,881180056,689,117
2,884052069,486,37
3,878092649,663,496
4,884290549,351,233
3,886031211,536,834
4,883108430,207,427
4,884999132,757,270
4,878971629,266,203
3,875184717,336,234
3,879825578,854,581
4,883873839,499,222
4,879821065,314,185
1,885547910,404,227
3,889341306,415,314
5,876504026,305,115
4,887646980,799,256
3,889731861,392,840
3,879445605,803,366
5,878951831,356,279
5,884042629,486,918
5,884222552,814,312
1,881694713,804,430
4,891282597,546,750
1,892785056,550,671
4,884634579,523,179
5,880868819,877,473
3,880475245,289,207
4,877757601,335,55
5,891920089,908,223
5,891494906,362,151
2,877129839,900,258
4,885602571,641,650
1,885548785,404,583
3,888267590,453,613
5,880383064,502,44
4,891354257,6,400
3,884183640,297,273
5,887730676,209,273
2,891457905,145,300
5,884814668,343,528
5,879542610,150,528
3,888881988,712,879
3,884207612,197,94
2,882609056,591,596
5,888556434,773,518
4,882350850,398,778
4,891955922,602,229
2,878946162,273,1159
1,888559013,773,412
5,892686524,675,168
5,891700208,279,97
4,884472229,934,116
3,878769992,81,240
4,876858091,159,513
4,881171421,743,173
3,888904985,292,247
2,876453377,115,1251
4,876696853,415,326
1,888462243,278,1396
5,879960826,11,87
3,879197783,94,447
5,891300029,262,49
3,879540005,869,662
4,878847209,748,500
3,880672427,757,300
4,880568396,665,810
1,889289191,862,353
3,884900609,344,900
3,882811913,853,320
1,886483906,386,696
3,885349610,396,116
3,879874297,485,876
3,879847304,708,293
4,891031125,312,308
1,892257446,265,244
5,879441476,803,522
2,884151801,69,1027
3,875666268,759,49
5,875320332,264,116
4,880355845,359,650
3,891628651,252,1398
4,879461084,478,171
5,880396292,373,70
3,884150422,69,174
5,886131546,641,256
4,884238817,96,173
4,889402030,163,247
4,875637575,4,61
5,884628437,647,433
4,889123086,192,268
2,878963418,180,922
4,885852008,24,194
4,877105730,372,401
5,874730370,711,715
3,880607365,243,392
3,891385465,89,474
3,876034205,885,800
4,883713082,726,808
5,882385728,428,133
5,892000372,624,95
2,887523271,654,1006
5,879735551,903,236
4,877907050,567,126
5,883601011,5,488
2,879012811,450,1291
4,888857598,365,412
4,876175980,797,767
2,884133818,434,719
5,888638957,746,630
2,891042916,189,927
3,891698365,311,1018
4,876858346,159,496
4,879439040,46,320
5,879461280,478,510
4,888104063,143,844
4,874951820,20,52
3,878963168,180,813
4,887660722,449,492
4,874954260,296,115
2,883216902,254,120
2,888801577,101,553
1,884290361,351,172
5,879787770,538,318
5,880604326,243,150
3,879987084,242,136
4,891044198,547,902
3,877488546,217,193
5,881007272,44,49
3,885690854,825,1227
3,884035993,670,230
4,891406040,355,306
4,877196384,330,276
3,891239491,638,647
4,875245846,220,1070
2,892336477,233,875
4,879438957,784,21
3,881705843,804,392
3,882823460,177,321
5,881107718,41,195
4,878886750,21,20
3,887743986,326,473
4,876351263,600,418
4,886608423,891,1120
2,885713101,884,755
5,880474394,576,63
3,879375883,61,401
4,883326566,59,178
4,880844419,915,175
4,875654222,91,192
2,884923767,245,808
5,885349999,396,173
2,876547813,329,383
2,887819582,326,71
4,877561956,452,93
3,877886375,313,594
5,879867631,881,167
4,888068686,48,513
5,875727449,693,482
4,875246398,220,567
3,879564882,458,966
4,885141260,545,249
4,881959960,453,123
4,879218418,64,97
4,876533657,646,230
4,886030938,536,478
4,884733621,76,155
4,886724453,433,224
4,891495238,362,90
3,886832858,935,273
5,891698726,311,518
3,888556517,773,213
5,891356532,937,272
3,879481643,350,870
4,891304106,364,472
5,875975028,42,257
3,883865693,540,392
5,888733182,746,946
4,891990554,828,0
5,887954934,819,287
3,885667037,629,408
1,885546025,404,198
4,876544734,329,150
3,882388159,805,187
5,888639019,942,78
3,891904214,10,557
2,874939008,932,232
3,891191334,933,613
2,874874850,505,580
3,879792818,261,216
4,878972903,266,940
4,879439465,532,160
4,878183539,221,100
4,875747556,62,254
5,878846998,748,180
4,889909409,183,516
4,891208651,479,88
4,875659761,278,1027
3,880845177,915,703
4,879434886,47,169
3,886028498,536,285
3,891548979,333,735
3,882590485,621,256
5,883948377,845,237
5,880612346,232,567
4,891033370,400,603
4,891033742,189,147
4,886316118,415,392
5,877486953,370,68
5,891732335,133,750
4,876252064,129,66
3,891307157,353,201
3,879875465,485,1116
5,888203749,58,821
2,890282795,465,353
5,879119651,13,662
4,891702252,279,972
4,882373532,449,601
3,875289667,918,590
5,878148493,605,150
4,889076851,643,292
5,875543025,690,603
4,879452334,84,318
5,891353915,830,271
4,878439038,822,78
3,875635947,4,398
5,879303123,861,281
3,883546890,670,54
2,881650123,565,229
3,879846440,708,78
4,892668249,213,173
3,880484755,229,606
4,890793823,206,241
4,882426508,566,11
4,880738568,620,1089
4,887819860,326,1093
2,888904927,292,741
4,879454350,84,512
3,875742822,267,20
5,891032286,338,169
3,875073179,187,194
4,877820132,293,294
3,880179785,888,68
5,879617819,534,505
4,878878901,634,883
3,891031145,590,661
4,889069842,216,116
2,891350383,6,681
3,886483150,386,430
3,892053518,644,1015
4,884801316,939,293
4,886366815,697,485
1,883599509,5,476
2,889783617,367,395
3,874834914,290,1464
4,884717586,924,681
3,892000518,624,691
4,889493628,662,30
4,879648132,416,691
2,879873973,485,285
4,887567321,869,252
4,874956981,711,941
3,876067597,495,525
2,886481686,386,673
4,891357137,937,475
4,879873726,122,274
3,886515591,173,414
3,890802549,777,149
4,882903044,636,743
4,881104581,291,1007
4,875637487,797,224
2,892334713,233,731
3,881060305,221,575
4,875964300,714,3
3,883946477,845,747
4,880924188,605,418
4,891035309,834,49
2,882963114,581,929
3,892334578,233,746
3,888626007,72,152
4,891550094,222,273
3,879221833,551,627
3,884749411,319,575
4,876350104,600,197
3,880394331,373,1273
4,889814571,343,297
2,879898802,544,990
1,881378153,886,1009
5,889066959,840,285
2,886920748,594,293
4,879647966,416,156
4,891451149,474,326
5,879439362,796,180
3,885046580,327,481
4,887770037,435,94
5,878888251,21,249
4,885545070,404,4
4,879540678,224,565
3,888907674,292,158
3,891447835,642,201
3,883530929,486,69
4,891202784,839,749
4,876430033,763,417
4,889783407,367,99
3,882182689,144,671
2,879196594,94,565
5,875463202,513,227
4,882348974,398,1135
4,891494563,362,495
1,886030380,536,120
4,887139517,449,728
5,880405395,607,654
4,879193619,94,116
4,888105312,143,520
4,888209568,542,933
5,879618850,534,613
3,888957735,577,322
4,875653242,91,726
5,883529916,464,6
3,891986143,917,992
3,880499019,722,190
4,880605920,243,179
3,891354499,6,675
2,891308175,617,149
2,884063080,585,585
4,875073329,187,467
4,884064459,585,155
5,891633028,228,895
5,876547004,329,192
1,882182634,144,971
3,883709208,726,838
4,881109019,408,707
4,875914114,797,72
4,879373613,61,11
4,888069222,48,385
3,881132958,393,449
4,881957625,497,233
5,882591687,621,596
3,883705436,709,91
3,886479430,386,267
3,879449632,571,99
4,876340239,406,714
3,880138999,665,263
1,879012773,450,877
4,880606634,243,264
4,877890300,313,541
4,883616218,45,92
3,888517537,681,692
3,893083179,806,1270
4,880473696,289,203
5,888206095,58,446
3,879441336,320,506
3,879528647,150,229
4,889910848,710,312
1,879968352,127,219
2,891354225,830,270
5,875050637,869,169
4,875728345,693,1017
4,886397679,457,179
4,880557347,158,684
2,888538350,499,300
3,887864204,653,745
5,881107817,408,660
5,891030956,590,305
3,879217002,64,1041
3,883531279,486,16
3,889070266,216,37
3,874951820,20,378
3,888730838,563,322
3,885991407,859,286
2,886678484,177,878
4,881650242,565,217
4,882386751,428,468
4,883600657,5,7
3,887745501,392,455
1,877112141,867,1179
3,879958936,448,105
5,891956139,602,171
4,884105841,818,380
3,880926245,605,41
4,881548030,30,489
5,891456797,251,99
3,874785843,22,641
2,891195476,483,678
3,875730947,850,818
4,889656132,234,206
5,884131157,434,30
4,891397491,703,99
4,880036911,71,1144
3,882076782,300,179
4,876031365,885,55
2,882078883,300,801
4,878538071,129,238
4,893265214,188,175
2,875743888,267,937
3,880131741,405,185
5,891039015,391,190
3,887523200,654,1491
4,891721716,93,430
4,884636980,523,939
4,875801369,129,366
4,874953525,129,321
3,887854825,125,302
4,880035614,71,0
4,874834944,290,1039
4,891260474,668,22
3,888979547,786,358
4,883253661,794,38
3,882076463,300,30
5,881057839,393,422
2,879443394,842,218
4,891293606,487,257
4,893074672,333,1514
4,883873811,499,97
4,880853485,315,706
5,891920327,908,706
3,883583033,532,1157
1,882397011,12,557
4,891369554,649,525
3,888540020,772,1183
4,879369827,640,267
5,880868673,787,198
4,887910267,503,615
3,877137285,720,302
2,875636265,4,392
2,883889102,225,91
3,880575045,323,291
5,875227798,758,741
4,891699010,311,275
4,888890639,863,1105
4,887736232,209,184
1,878962086,180,1251
4,878739904,322,178
2,885848943,270,1262
3,891352492,25,741
4,891271870,78,739
1,891632142,228,327
1,883440613,486,339
3,886622024,374,38
5,881378219,886,23
5,891295330,277,514
2,881251955,195,12
4,875941111,476,793
5,882474435,151,482
4,888551552,1,275
4,891251485,931,221
5,889178762,238,134
4,885155846,789,64
4,875072009,187,68
2,879195819,561,510
4,881695040,804,825
5,876816310,679,6
1,884140751,200,147
5,891477980,324,136
3,891032956,774,897
4,874785526,22,58
5,879370299,640,557
4,878945264,273,116
4,876079113,206,24
2,874962772,620,87
5,891399737,752,293
3,884717963,924,558
4,881476824,758,49
3,888549563,231,214
5,879119692,13,429
2,890015063,587,288
4,886532676,541,422
4,886031505,536,647
5,876405045,342,174
5,883425465,549,322
3,881959960,453,227
4,881015860,44,818
4,885046537,327,469
4,879875347,485,821
4,879465632,186,213
2,888889389,863,671
3,877887212,313,619
4,885847714,270,276
4,881380025,886,417
2,879818719,832,760
4,887838008,503,142
4,892055039,644,80
3,884134177,544,377
3,884140751,200,921
3,881515411,12,356
4,876311319,81,454
3,874873068,505,366
5,892334107,233,478
1,885549589,404,205
5,889739994,63,229
3,891902745,10,120
4,889241309,293,892
3,884496639,317,403
5,880235059,864,168
5,887925750,473,173
3,877122035,306,402
3,891397667,703,208
4,877147675,720,381
4,883702324,522,941
4,882621714,696,688
4,880868599,787,143
3,884122450,898,434
4,875980283,471,26
3,884813365,343,244
5,879445897,405,49
1,881001148,436,280
5,889180410,238,97
3,883875241,499,210
2,891221006,865,271
4,887928562,473,433
2,891303614,364,325
5,882548793,456,161
4,877984546,129,306
5,883250102,518,349
4,888451582,599,78
3,888632738,494,1112
5,879877283,325,427
3,888518164,681,204
3,891387591,649,416
4,875147800,657,97
4,878775444,846,1004
3,892826411,233,646
5,888963032,641,824
2,891308176,617,213
3,874836629,275,972
1,881433605,136,50
4,879544146,276,220
3,882386966,428,140
3,888703213,609,55
4,891904617,10,548
3,891309329,765,502
3,887955020,819,323
2,885158299,789,144
3,883348703,500,1077
1,879726342,201,285
2,877880852,298,633
4,892738385,166,98
3,879875852,325,134
5,877487052,370,236
5,879024043,137,513
5,891013652,312,662
3,884207492,197,497
2,879528852,150,355
4,885807510,560,504
3,883668175,603,412
3,879375453,61,709
3,879640210,248,124
3,886534672,850,265
3,879564941,458,133
3,887425103,654,270
3,880167880,879,32
4,875560300,451,179
4,891447723,921,229
3,879428145,875,288
3,887840942,503,1511
1,892777855,550,183
2,892313246,775,52
5,884035406,670,88
4,881957431,497,60
3,889907971,183,276
3,877386897,843,174
5,879445859,405,180
4,882074903,300,117
4,882566857,651,332
1,886475004,253,74
3,889907738,183,765
4,884487325,678,69
2,882077284,300,159
5,879948996,552,97
3,875265446,451,133
3,875104565,792,596
5,888905898,292,602
1,886895941,608,313
2,882385135,805,236
3,875656502,91,683
4,877107765,537,171
2,880354094,359,747
3,882570140,754,258
4,892053456,644,202
1,878962349,180,1314
1,885549408,404,1565
4,887924424,473,506
3,874828242,755,526
5,889665301,377,312
3,875916421,797,1115
4,881180427,689,196
5,882374422,449,173
3,879363565,496,86
2,887745911,326,272
5,891350900,6,446
4,891194900,933,448
5,884153606,687,325
3,886523876,347,367
5,884365201,310,202
2,892993735,101,395
5,891034592,338,1398
4,875653519,91,188
4,885774483,583,257
5,879524713,150,663
3,879848511,708,232
5,892611979,795,750
5,875320112,264,747
4,888703609,609,69
5,891283209,941,173
4,885599718,498,207
4,875656086,91,211
5,878970710,266,514
4,879877006,86,628
3,876243410,763,273
5,884994119,344,1004
4,874874109,505,198
5,886365142,461,271
4,878438959,822,238
4,889401906,163,514
4,891283000,584,508
4,879796381,715,504
1,886029153,536,321
4,875747319,62,474
4,876031850,885,208
5,879872406,122,142
3,892053644,644,197
3,885712224,884,337
4,880843997,915,22
2,882608961,591,147
5,893213918,415,142
5,875185596,336,14
5,886960055,8,370
5,884993744,344,50
2,883352535,588,300
5,884238693,96,481
3,892838977,124,1266
3,891498381,781,242
5,877098374,372,654
4,887048862,530,299
1,879544130,302,1497
5,875216593,129,495
5,884131576,434,97
5,882373088,449,484
4,876550833,553,731
4,885713434,884,185
3,879975151,559,320
4,891477905,324,151
4,887925620,473,22
4,887818658,326,203
4,884152129,69,407
5,885168939,519,895
4,877847025,206,711
4,891036972,827,178
3,881130008,393,342
4,892151365,178,309
4,880710086,194,275
5,891628392,252,197
3,874977512,275,585
4,874778722,639,549
4,879524718,193,734
2,891293974,487,152
4,879797152,715,413
4,891701344,279,30
1,884637566,523,604
1,891388847,120,457
4,875752274,838,823
5,875384885,117,78
2,875744556,267,558
4,877137015,100,256
4,887049049,530,244
3,889416657,431,545
3,891227730,233,1008
3,884288243,167,927
5,884132619,434,171
5,891546594,439,241
4,884371386,923,284
5,884127369,297,426
4,878088969,249,257
4,887739257,307,476
3,884923372,245,1218
2,884365930,310,577
3,891701871,279,410
4,878438357,822,169
3,883427190,704,283
3,882347466,349,152
4,875552964,406,587
4,885667391,629,818
5,888517011,681,63
2,889236939,2,301
4,891711423,815,342
1,878739095,424,825
3,875295772,797,1020
4,882669851,621,131
3,875318114,513,136
4,883531003,486,205
3,891543271,213,12
4,877107996,867,654
3,887915269,473,274
5,883782807,198,115
5,892612057,795,327
3,888685879,654,1373
4,884128458,199,204
3,887863826,653,823
2,892549820,668,289
3,879178830,469,543
4,879446209,803,551
5,874965094,620,583
4,877131961,900,134
4,877563253,221,297
3,883453713,83,3
3,882827134,177,1310
4,879640326,248,454
4,888104258,143,532
4,876954062,269,147
2,880132941,157,821
3,875751559,838,291
4,892530881,806,828
4,889450972,532,70
1,888957735,577,323
5,886437163,387,741
5,890024781,587,215
4,888551647,1,272
4,883948377,845,607
3,879305351,861,415
3,891033380,834,203
3,875264355,451,233
5,888954513,94,403
4,882478038,151,409
1,891450427,268,87
4,884963254,310,470
3,892550310,668,530
4,880405824,607,548
5,879546786,685,520
4,883347975,500,116
5,888640356,141,168
4,879441195,803,1599
4,882340242,398,300
3,889174870,275,561
1,876070975,495,93
5,891720921,93,356
2,879456381,14,927
1,886569942,641,440
5,882922485,51,12
5,880078547,866,63
4,879535694,732,323
5,879425432,604,68
3,875140740,29,251
5,888633277,494,221
3,879875691,325,587
4,879023677,185,1273
3,880134445,157,569
5,875185627,336,150
1,878961586,180,303
5,877717956,15,30
4,880167200,879,362
5,881703643,804,536
2,883432423,856,985
4,879435190,418,268
4,884924026,245,718
5,891435804,214,175
3,887426770,654,362
5,876523833,663,527
4,882824869,177,695
4,876250932,129,290
4,875730379,850,108
3,876176160,797,794
4,886316226,415,432
5,875048996,940,123
4,880310506,729,120
4,884365140,310,75
3,880868235,787,55
1,882054519,757,763
5,888638265,746,312
4,874965299,620,624
1,876860434,883,1210
4,881104068,291,407
4,875962280,714,247
5,876402668,342,99
3,879773572,532,1278
3,889730088,392,66
5,879646369,416,124
3,879875278,485,14
5,888294739,897,315
3,880131791,405,432
1,877935135,275,1091
2,886514889,173,720
3,886287160,706,419
4,881002026,436,707
2,880572296,108,828
4,891037490,391,309
5,887040025,847,479
4,891920763,908,13
5,887047809,847,427
3,879456334,526,155
4,891034801,170,257
4,882468402,449,775
5,878956130,212,203
1,883835210,767,761
3,884641644,716,285
4,879181451,926,824
3,892530705,806,472
5,881975182,757,607
5,883955547,42,842
5,877661364,232,126
2,883712632,726,1184
5,892318002,233,704
3,879967550,127,281
5,878157404,472,245
4,885700946,257,310
4,874965407,620,172
1,885548275,404,787
4,884635172,523,95
5,891383987,89,515
4,882340311,398,327
4,888468756,756,167
2,877400116,390,921
4,875104067,792,128
3,879794265,568,221
4,879370259,640,58
3,886047375,175,324
2,882063612,709,884
2,878952519,482,256
2,893048713,795,1299
2,879443394,842,435
3,884901497,344,287
2,877910478,791,507
4,883765297,394,514
4,889731821,392,1041
1,878719186,761,115
5,874951188,20,126
4,877100061,372,391
5,891710922,815,330
2,885115041,415,234
4,891542986,213,126
1,887160296,895,91
5,887160702,895,769
3,891353828,6,447
3,879485016,302,823
2,880507108,562,411
4,883356684,350,986
4,879735616,903,723
3,875322908,23,485
2,890284819,465,127
5,879447977,790,305
4,889654483,234,345
4,883526268,184,115
3,891387810,120,299
3,880936113,373,983
2,882471737,449,733
3,879381051,920,229
4,884999170,413,892
3,889731561,392,1310
3,892334680,233,130
3,882063612,709,298
3,880393380,373,14
3,891450385,268,142
4,880232637,215,92
3,886610267,891,1437
4,879362019,496,11
3,888906824,292,75
1,875427739,489,990
3,879791884,623,339
1,880123361,744,482
4,891209322,839,502
4,878438585,822,746
4,877140221,720,196
1,890530721,462,111
5,887428772,654,1127
1,879446215,749,324
5,880159496,906,1037
5,885139779,545,270
4,885141332,545,233
4,883600914,5,186
4,888518320,681,331
3,879521936,193,208
4,885545235,404,190
5,879442702,425,198
3,884132968,434,431
3,891405978,355,299
5,876961248,521,207
5,882902988,532,659
2,888803051,101,200
4,879191594,532,683
4,875996932,778,1025
3,876538221,880,185
4,888954243,94,196
4,889123926,192,1400
4,875801210,129,267
3,877654961,385,454
5,882608061,591,916
4,875334807,286,709
2,887611649,654,3
5,877127273,179,432
3,886031074,536,131
3,883531026,464,31
2,882468790,449,382
3,883701980,501,876
5,880474235,289,27
4,883876370,499,568
4,878850107,748,594
5,879862865,881,224
2,888206492,452,1141
3,891724142,93,24
4,888906012,292,195
2,887427636,654,743
5,877717078,15,299
5,879899861,544,97
4,884064416,69,180
3,881110483,41,282
5,877533914,285,952
4,878941588,846,78
4,887926436,473,632
4,878886647,21,791
3,892079076,233,1168
4,879465986,302,301
4,884122155,898,217
5,892513819,203,317
3,879648824,416,1439
4,877721071,15,605
2,879714351,869,1
2,889907468,183,1011
3,892133271,6,574
4,892428688,37,327
4,888407622,142,306
4,884628136,523,1089
1,877325316,707,20
4,888892300,863,472
4,879374916,61,173
4,880036945,71,76
3,882826048,177,479
4,884196805,295,283
1,879640225,928,430
5,879517911,294,68
3,879178645,469,947
4,875249259,278,150
2,886483859,386,96
1,878719294,761,245
3,883711069,726,70
4,888806082,694,900
4,891387501,783,332
3,885713680,884,392
5,877103248,867,209
5,878341196,43,99
4,875502042,942,684
4,882839517,396,287
4,891898720,829,210
3,883575728,237,257
5,880485311,229,81
5,892053686,644,181
